image_id,cell_id,sequence_id,district,lat,lon,source,captured_at,quality_score,split
2275940982538616,31,qqamq5hkgln9hif0cy71xj,Qaradağ rayonu,39.9605517307123,49.29381966590881,Mapillary,1539868713024,0.478,train
304571831288073,31,qqamq5hkgln9hif0cy71xj,Qaradağ rayonu,39.96269392188967,49.28733944892883,Mapillary,1539868733300,0.414,train
1173934499793087,31,qqamq5hkgln9hif0cy71xj,Qaradağ rayonu,39.96100402234657,49.29241955280304,Mapillary,1539868717389,0.43,train
804549393535320,31,qqamq5hkgln9hif0cy71xj,Qaradağ rayonu,39.96079021212867,49.29311156272888,Mapillary,1539868715222,0.474,train
1116265455537827,31,5y9pkexyofmzomf0ymuj3x,Qaradağ rayonu,39.96241844233174,49.2876935005188,Mapillary,1539869999995,0.511,benchmark
142145917898788,31,qqamq5hkgln9hif0cy71xj,Qaradağ rayonu,39.9629077261547,49.28662061691284,Mapillary,1539868735507,0.438,train
1249329892152128,31,ze3gkximvgo8lsb5hi6fgl,Qaradağ rayonu,39.9610204692587,49.2919260263443,Mapillary,1556809875000,0.677,train
4048656921859433,31,p6zu5jwt7r91keo6yf93cq,Qaradağ rayonu,39.96224164143371,49.28871810436249,Mapillary,1556808695000,0.618,train
2330610183738504,31,3o7fl7uzl7f6ktwr1l0c0o,Qaradağ rayonu,39.95984450506964,49.29587423801422,Mapillary,1539868706589,0.511,train
206116191156533,31,ze3gkximvgo8lsb5hi6fgl,Qaradağ rayonu,39.962496563513184,49.2874413728714,Mapillary,1556809855000,0.678,train
182012780370168,31,z5t5yu2ernsmiei2ifma6h,Qaradağ rayonu,39.959988417857176,49.29484963417053,Mapillary,1539870023140,0.561,benchmark
295400985397444,31,p6zu5jwt7r91keo6yf93cq,Qaradağ rayonu,39.96146864609199,49.291046261787415,Mapillary,1556808685000,0.575,train
205310841426656,31,5y9pkexyofmzomf0ymuj3x,Qaradağ rayonu,39.96054350720036,49.29318130016327,Mapillary,1539870017636,0.513,benchmark
915576622617775,31,qqamq5hkgln9hif0cy71xj,Qaradağ rayonu,39.96338878330656,49.2852795124054,Mapillary,1539868739676,0.429,train
261059249125443,31,z5t5yu2ernsmiei2ifma6h,Qaradağ rayonu,39.95986506405785,49.2952036857605,Mapillary,1539870024304,0.475,benchmark
1417073952006461,31,5y9pkexyofmzomf0ymuj3x,Qaradağ rayonu,39.96276793113401,49.28669035434723,Mapillary,1539869996752,0.489,benchmark
170164058361583,31,5y9pkexyofmzomf0ymuj3x,Qaradağ rayonu,39.96065863627766,49.2928272485733,Mapillary,1539870016467,0.513,benchmark
471007784230167,31,458szarbwflgodmfdn7x7j,Qaradağ rayonu,39.96146864609199,49.29070293903351,Mapillary,1560353373000,0.721,benchmark
4033533366727430,31,5y9pkexyofmzomf0ymuj3x,Qaradağ rayonu,39.96077787690339,49.29247319698334,Mapillary,1539870015270,0.54,benchmark
336929024451680,31,5y9pkexyofmzomf0ymuj3x,Qaradağ rayonu,39.96090534079062,49.29211378097534,Mapillary,1539870014102,0.598,benchmark
173855607983671,31,458szarbwflgodmfdn7x7j,Qaradağ rayonu,39.95945799494126,49.29670035839081,Mapillary,1560353391000,0.699,benchmark
170252065018215,31,458szarbwflgodmfdn7x7j,Qaradağ rayonu,39.96036258968718,49.294012784957886,Mapillary,1560353383000,0.696,benchmark
1706993359507810,31,5y9pkexyofmzomf0ymuj3x,Qaradağ rayonu,39.96310919494647,49.28564965724945,Mapillary,1539869993456,0.519,benchmark
921057265129387,31,qqamq5hkgln9hif0cy71xj,Qaradağ rayonu,39.96247600531618,49.288020730018616,Mapillary,1539868731138,0.447,train
186741059974820,31,z5t5yu2ernsmiei2ifma6h,Qaradağ rayonu,39.95974993364439,49.295557737350464,Mapillary,1539870025502,0.396,benchmark
1111565385991747,31,3o7fl7uzl7f6ktwr1l0c0o,Qaradağ rayonu,39.96019400702821,49.29484963417053,Mapillary,1539868709758,0.448,train
270974521441431,31,qqamq5hkgln9hif0cy71xj,Qaradağ rayonu,39.96165367236824,49.29035425186157,Mapillary,1539868723769,0.476,train
799205900984989,31,qqamq5hkgln9hif0cy71xj,Qaradağ rayonu,39.96176879957633,49.29001092910767,Mapillary,1539868724836,0.319,train
1188315044947421,31,3o7fl7uzl7f6ktwr1l0c0o,Qaradağ rayonu,39.95948677768567,49.29692029953003,Mapillary,1539868703385,0.466,train
204680451473526,31,p6zu5jwt7r91keo6yf93cq,Qaradağ rayonu,39.96185925653242,49.28987681865692,Mapillary,1556808690000,0.594,train
486318905981120,31,z5t5yu2ernsmiei2ifma6h,Qaradağ rayonu,39.95944154765331,49.29656624794006,Mapillary,1539870028849,0.496,benchmark
2875369752702806,31,5y9pkexyofmzomf0ymuj3x,Qaradağ rayonu,39.96207717507159,49.28869664669037,Mapillary,1539870003063,0.519,benchmark
812114556355986,31,qqamq5hkgln9hif0cy71xj,Qaradağ rayonu,39.96237732588463,49.28835332393646,Mapillary,1539868730137,0.448,train
5483393651734414,31,5y9pkexyofmzomf0ymuj3x,Qaradağ rayonu,39.96299818160404,49.28599298000336,Mapillary,1539869994525,0.539,benchmark
4028325953927947,31,z5t5yu2ernsmiei2ifma6h,Qaradağ rayonu,39.96009943608627,49.294527769088745,Mapillary,1539870022073,0.537,benchmark
1430928783907559,31,z5t5yu2ernsmiei2ifma6h,Qaradağ rayonu,39.95954845495439,49.29623901844025,Mapillary,1539870027779,0.542,benchmark
327582348733329,31,5y9pkexyofmzomf0ymuj3x,Qaradağ rayonu,39.96197438339436,49.289023876190186,Mapillary,1539870004059,0.486,benchmark
1859306334236671,31,p6zu5jwt7r91keo6yf93cq,Qaradağ rayonu,39.96300640482076,49.28641140460968,Mapillary,1556808705000,0.586,train
486415162778718,31,5y9pkexyofmzomf0ymuj3x,Qaradağ rayonu,39.96322843129866,49.28530097007752,Mapillary,1539869992325,0.523,benchmark
209800730957198,31,3o7fl7uzl7f6ktwr1l0c0o,Qaradağ rayonu,39.95995963532389,49.295525550842285,Mapillary,1539868707653,0.463,train
139551761530663,31,5y9pkexyofmzomf0ymuj3x,Qaradağ rayonu,39.96186336820941,49.28937792778015,Mapillary,1539870005200,0.466,benchmark
589415708691141,31,qqamq5hkgln9hif0cy71xj,Qaradağ rayonu,39.961896261616346,49.28968369960785,Mapillary,1539868725927,0.389,train
2897170587268506,31,5y9pkexyofmzomf0ymuj3x,Qaradağ rayonu,39.96113970925347,49.29146468639374,Mapillary,1539870012002,0.521,benchmark
315915336771248,31,qqamq5hkgln9hif0cy71xj,Qaradağ rayonu,39.962582907872985,49.2876935005188,Mapillary,1539868732138,0.441,train
205961837842097,31,p6zu5jwt7r91keo6yf93cq,Qaradağ rayonu,39.95940865306551,49.2970597743988,Mapillary,1556808660000,0.637,train
320630389453186,31,qqamq5hkgln9hif0cy71xj,Qaradağ rayonu,39.96088889385078,49.292784333229065,Mapillary,1539868716223,0.486,train
792789701609391,31,p6zu5jwt7r91keo6yf93cq,Qaradağ rayonu,39.9610656982467,49.292231798172,Mapillary,1556808680000,0.541,train
4130005013701669,31,5y9pkexyofmzomf0ymuj3x,Qaradağ rayonu,39.9610204692587,49.29179191589356,Mapillary,1539870013065,0.538,benchmark
211807033857010,31,ze3gkximvgo8lsb5hi6fgl,Qaradağ rayonu,39.9606380775281,49.29309010505676,Mapillary,1556809880000,0.683,train
550153953055895,31,5y9pkexyofmzomf0ymuj3x,Qaradağ rayonu,39.96265691723747,49.287012219429016,Mapillary,1539869997795,0.404,benchmark
2915977858685391,31,458szarbwflgodmfdn7x7j,Qaradağ rayonu,39.95968825655743,49.29601907730103,Mapillary,1560353389000,0.7,benchmark
552634585727663,31,458szarbwflgodmfdn7x7j,Qaradağ rayonu,39.96014055390319,49.29467797279358,Mapillary,1560353385000,0.696,benchmark
2932733426971054,31,qqamq5hkgln9hif0cy71xj,Qaradağ rayonu,39.9632531008628,49.28561747074127,Mapillary,1539868738609,0.474,train
521888902553151,31,qqamq5hkgln9hif0cy71xj,Qaradağ rayonu,39.96301462803652,49.286288022995,Mapillary,1539868736537,0.445,train
504344614245343,31,458szarbwflgodmfdn7x7j,Qaradağ rayonu,39.96278848924322,49.2867922782898,Mapillary,1560353361000,0.719,benchmark
490028565640020,31,458szarbwflgodmfdn7x7j,Qaradağ rayonu,39.96058873650384,49.29333686828613,Mapillary,1560353381000,0.709,benchmark
183752493618631,31,458szarbwflgodmfdn7x7j,Qaradağ rayonu,39.961028692713285,49.29202258586884,Mapillary,1560353377000,0.741,benchmark
767892653912113,31,ze3gkximvgo8lsb5hi6fgl,Qaradağ rayonu,39.96320376172562,49.28539216518402,Mapillary,1556809845000,0.68,train
807315439916943,31,5y9pkexyofmzomf0ymuj3x,Qaradağ rayonu,39.96253767988858,49.28735554218292,Mapillary,1539869998928,0.569,benchmark
931552490972452,31,458szarbwflgodmfdn7x7j,Qaradağ rayonu,39.95991029381008,49.29535925388336,Mapillary,1560353387000,0.702,benchmark
2965284487033794,31,ze3gkximvgo8lsb5hi6fgl,Qaradağ rayonu,39.96176468789369,49.28965151309967,Mapillary,1556809865000,0.66,train
799374590995637,31,458szarbwflgodmfdn7x7j,Qaradağ rayonu,39.96234032106108,49.28809583187103,Mapillary,1560353365000,0.711,benchmark
929690111153307,31,qqamq5hkgln9hif0cy71xj,Qaradağ rayonu,39.9615467683586,49.29068684577942,Mapillary,1539868722734,0.51,train
921233668664515,31,qqamq5hkgln9hif0cy71xj,Qaradağ rayonu,39.96131651300084,49.29137349128723,Mapillary,1539868720559,0.429,train
2936465423308729,31,ze3gkximvgo8lsb5hi6fgl,Qaradağ rayonu,39.96285838676829,49.28639531135559,Mapillary,1556809850000,0.7,train
538086873867080,31,458szarbwflgodmfdn7x7j,Qaradağ rayonu,39.96168656587605,49.290053844451904,Mapillary,1560353371000,0.714,benchmark
136876375094980,31,458szarbwflgodmfdn7x7j,Qaradağ rayonu,39.96256234970198,49.28745210170746,Mapillary,1560353363000,0.722,benchmark
518076042709861,31,p6zu5jwt7r91keo6yf93cq,Qaradağ rayonu,39.959840393271264,49.29580986499786,Mapillary,1556808665000,0.617,train
282576620192764,32,uj27cnvw41qa1kadj4ahyl,Qaradağ rayonu,39.967841484992704,49.28538143634796,Mapillary,1485428804948,0.624,train
1131318650685513,32,uj27cnvw41qa1kadj4ahyl,Qaradağ rayonu,39.967582471509445,49.2861270904541,Mapillary,1485428808878,0.629,train
210147927293970,32,uj27cnvw41qa1kadj4ahyl,Qaradağ rayonu,39.96733167974128,49.28686201572418,Mapillary,1485428812794,0.633,train
300728718183206,32,uj27cnvw41qa1kadj4ahyl,Qaradağ rayonu,39.967060330234574,49.28761839866638,Mapillary,1485428816796,0.634,train
1817735761758778,32,uj27cnvw41qa1kadj4ahyl,Qaradağ rayonu,39.96679720241156,49.28837478160858,Mapillary,1485428820788,0.636,train
290810749253453,32,uj27cnvw41qa1kadj4ahyl,Qaradağ rayonu,39.96653407357573,49.28913116455078,Mapillary,1485428824750,0.642,train
290689006038921,32,uj27cnvw41qa1kadj4ahyl,Qaradağ rayonu,39.966266832315256,49.28987145423889,Mapillary,1485428828811,0.634,train
987349328336538,32,uj27cnvw41qa1kadj4ahyl,Qaradağ rayonu,39.966011924293326,49.290611743927,Mapillary,1485428832851,0.632,train
375850190323708,32,uj27cnvw41qa1kadj4ahyl,Qaradağ rayonu,39.96576523820585,49.29130375385285,Mapillary,1485428836876,0.625,train
262735078936694,32,uj27cnvw41qa1kadj4ahyl,Qaradağ rayonu,39.96552677414181,49.29199039936066,Mapillary,1485428840885,0.643,train
297259535208078,32,uj27cnvw41qa1kadj4ahyl,Qaradağ rayonu,39.96528419777502,49.29266631603241,Mapillary,1485428844833,0.626,train
965023927585225,32,uj27cnvw41qa1kadj4ahyl,Qaradağ rayonu,39.96504984351847,49.29333686828613,Mapillary,1485428848942,0.637,train
3666452890122742,41,458szarbwflgodmfdn7x7j,Qaradağ rayonu,39.95590528888309,49.30723071098328,Mapillary,1560353423000,0.711,benchmark
462971424776692,41,458szarbwflgodmfdn7x7j,Qaradağ rayonu,39.95568323862625,49.30789053440094,Mapillary,1560353425000,0.695,benchmark
468281000924410,41,458szarbwflgodmfdn7x7j,Qaradağ rayonu,39.9554406273362,49.30862009525299,Mapillary,1560353427000,0.691,benchmark
476741933404899,41,p6zu5jwt7r91keo6yf93cq,Qaradağ rayonu,39.955687350674566,49.30814266204834,Mapillary,1556808615000,0.64,train
940130003434183,41,xiqa2p6ljjuzcgpqn83tn5,Qaradağ rayonu,39.955452963524266,49.30896878242493,Mapillary,1539868666100,0.404,train
898661180977352,41,xiqa2p6ljjuzcgpqn83tn5,Qaradağ rayonu,39.95557221322744,49.30861473083496,Mapillary,1539868667196,0.427,train
534920184355012,41,xiqa2p6ljjuzcgpqn83tn5,Qaradağ rayonu,39.95567912657765,49.30828750133514,Mapillary,1539868668203,0.471,train
1637262016469578,41,xiqa2p6ljjuzcgpqn83tn5,Qaradağ rayonu,39.95578603976071,49.30794417858124,Mapillary,1539868669233,0.483,train
152681343503246,41,xiqa2p6ljjuzcgpqn83tn5,Qaradağ rayonu,39.95590528888309,49.30760622024536,Mapillary,1539868670264,0.406,train
213076960400747,41,xiqa2p6ljjuzcgpqn83tn5,Qaradağ rayonu,39.95601631374117,49.30727362632752,Mapillary,1539868671298,0.267,train
1844387595739569,41,y35afm2qapslaqpzyy04o4,Qaradağ rayonu,39.95601220171261,49.30670499801636,Mapillary,1539870062194,0.527,benchmark
340117460782837,41,y35afm2qapslaqpzyy04o4,Qaradağ rayonu,39.95589295277662,49.30705904960632,Mapillary,1539870063393,0.443,benchmark
866437540576496,41,y35afm2qapslaqpzyy04o4,Qaradağ rayonu,39.95576959158959,49.30741846561432,Mapillary,1539870064601,0.492,benchmark
511983659832100,41,y35afm2qapslaqpzyy04o4,Qaradağ rayonu,39.95564623017998,49.307772517204285,Mapillary,1539870065793,0.514,benchmark
1393008211076641,41,y35afm2qapslaqpzyy04o4,Qaradağ rayonu,39.95553520472112,49.30812120437622,Mapillary,1539870066995,0.555,benchmark
282550109924714,41,y35afm2qapslaqpzyy04o4,Qaradağ rayonu,39.955424179082,49.30846989154816,Mapillary,1539870068197,0.547,benchmark
139301788227254,41,y35afm2qapslaqpzyy04o4,Qaradağ rayonu,39.95530492912073,49.30882930755615,Mapillary,1539870069398,0.571,benchmark
3984783281641883,41,y69q6nk5pqvxcw0eha4m2u,Qaradağ rayonu,39.95563800607812,49.30793344974518,Mapillary,1556809940000,0.682,train
500961378004742,41,y69q6nk5pqvxcw0eha4m2u,Qaradağ rayonu,39.9552596963224,49.309038519859314,Mapillary,1556809945000,0.692,train
1150760365391104,42,3o7fl7uzl7f6ktwr1l0c0o,Qaradağ rayonu,39.9570648729555,49.30414080619812,Mapillary,1539868681001,0.418,train
223695659184746,42,3o7fl7uzl7f6ktwr1l0c0o,Qaradağ rayonu,39.95718823180607,49.30379211902618,Mapillary,1539868682138,0.487,train
258170469394420,42,3o7fl7uzl7f6ktwr1l0c0o,Qaradağ rayonu,39.95730747848347,49.30344343185425,Mapillary,1539868683249,0.469,train
202289321735898,42,3o7fl7uzl7f6ktwr1l0c0o,Qaradağ rayonu,39.95742261300919,49.30310010910034,Mapillary,1539868684338,0.42,train
578241306474715,42,3o7fl7uzl7f6ktwr1l0c0o,Qaradağ rayonu,39.95753774734104,49.302746057510376,Mapillary,1539868685439,0.417,train
789953991643317,42,3o7fl7uzl7f6ktwr1l0c0o,Qaradağ rayonu,39.95764465761849,49.30241882801056,Mapillary,1539868686471,0.441,train
301531335024670,42,3o7fl7uzl7f6ktwr1l0c0o,Qaradağ rayonu,39.95775156772877,49.30208623409271,Mapillary,1539868687539,0.445,train
851675045560733,42,3o7fl7uzl7f6ktwr1l0c0o,Qaradağ rayonu,39.95786670150679,49.30174827575684,Mapillary,1539868688582,0.44,train
319477256237830,42,3o7fl7uzl7f6ktwr1l0c0o,Qaradağ rayonu,39.957981835090976,49.3013995885849,Mapillary,1539868689651,0.454,train
488661405795924,42,3o7fl7uzl7f6ktwr1l0c0o,Qaradağ rayonu,39.95809285657785,49.30107235908508,Mapillary,1539868690682,0.507,train
813454489284771,42,3o7fl7uzl7f6ktwr1l0c0o,Qaradağ rayonu,39.95820798978127,49.30072367191315,Mapillary,1539868691752,0.515,train
228570385278169,42,3o7fl7uzl7f6ktwr1l0c0o,Qaradağ rayonu,39.95831901090102,49.30040180683136,Mapillary,1539868692749,0.458,train
534453940914032,42,3o7fl7uzl7f6ktwr1l0c0o,Qaradağ rayonu,39.95844647937173,49.30004239082336,Mapillary,1539868693880,0.497,train
496287641789751,42,3o7fl7uzl7f6ktwr1l0c0o,Qaradağ rayonu,39.95855750010426,49.29972052574158,Mapillary,1539868694877,0.448,train
146237450817942,42,3o7fl7uzl7f6ktwr1l0c0o,Qaradağ rayonu,39.95868085626233,49.29936110973358,Mapillary,1539868695948,0.52,train
2867052450291044,42,3o7fl7uzl7f6ktwr1l0c0o,Qaradağ rayonu,39.95879598847577,49.298990964889526,Mapillary,1539868697072,0.475,train
898462240700217,42,3o7fl7uzl7f6ktwr1l0c0o,Qaradağ rayonu,39.958915232349625,49.29863154888153,Mapillary,1539868698157,0.458,train
168729631741227,42,3o7fl7uzl7f6ktwr1l0c0o,Qaradağ rayonu,39.95905503524728,49.298304319381714,Mapillary,1539868699221,0.459,train
162093405866357,42,3o7fl7uzl7f6ktwr1l0c0o,Qaradağ rayonu,39.959174278669394,49.29798245429993,Mapillary,1539868700221,0.47,train
1423319371336313,42,3o7fl7uzl7f6ktwr1l0c0o,Qaradağ rayonu,39.959281186388296,49.29762303829193,Mapillary,1539868701281,0.519,train
192525876060624,42,3o7fl7uzl7f6ktwr1l0c0o,Qaradağ rayonu,39.95938809394008,49.297263622283936,Mapillary,1539868702352,0.488,train
829843497886864,42,458szarbwflgodmfdn7x7j,Qaradağ rayonu,39.95923595621994,49.2973655462265,Mapillary,1560353393000,0.7,benchmark
769905647044051,42,458szarbwflgodmfdn7x7j,Qaradağ rayonu,39.95900980492928,49.298025369644165,Mapillary,1560353395000,0.682,benchmark
502894630916850,42,458szarbwflgodmfdn7x7j,Qaradağ rayonu,39.958779541028576,49.29870128631592,Mapillary,1560353397000,0.693,benchmark
936814533761351,42,458szarbwflgodmfdn7x7j,Qaradağ rayonu,39.958561611979775,49.29934501647949,Mapillary,1560353399000,0.684,benchmark
2904123606583968,42,458szarbwflgodmfdn7x7j,Qaradağ rayonu,39.95833134656982,49.300015568733215,Mapillary,1560353401000,0.688,benchmark
512334926471661,42,458szarbwflgodmfdn7x7j,Qaradağ rayonu,39.9581093041902,49.30069148540497,Mapillary,1560353403000,0.694,benchmark
308210330928480,42,458szarbwflgodmfdn7x7j,Qaradağ rayonu,39.95788726108961,49.3013459444046,Mapillary,1560353405000,0.697,benchmark
179701650716331,42,458szarbwflgodmfdn7x7j,Qaradağ rayonu,39.957669329197245,49.302005767822266,Mapillary,1560353407000,0.693,benchmark
209236494345651,42,458szarbwflgodmfdn7x7j,Qaradağ rayonu,39.95744728466806,49.30267095565796,Mapillary,1560353409000,0.684,benchmark
1636104989934071,42,458szarbwflgodmfdn7x7j,Qaradağ rayonu,39.95722935137351,49.30331468582153,Mapillary,1560353411000,0.694,benchmark
504938233979934,42,458szarbwflgodmfdn7x7j,Qaradağ rayonu,39.95701141738448,49.30395841598511,Mapillary,1560353413000,0.682,benchmark
468971284177436,42,458szarbwflgodmfdn7x7j,Qaradağ rayonu,39.956785258737,49.30461823940277,Mapillary,1560353415000,0.691,benchmark
306271734395139,42,458szarbwflgodmfdn7x7j,Qaradağ rayonu,39.956567323332735,49.305261969566345,Mapillary,1560353417000,0.703,benchmark
317324559778638,42,458szarbwflgodmfdn7x7j,Qaradağ rayonu,39.9563452752254,49.30592715740204,Mapillary,1560353419000,0.704,benchmark
645001246460296,42,458szarbwflgodmfdn7x7j,Qaradağ rayonu,39.956123226397125,49.30658161640167,Mapillary,1560353421000,0.703,benchmark
4156612294390777,42,p6zu5jwt7r91keo6yf93cq,Qaradağ rayonu,39.95610677830709,49.30688738822937,Mapillary,1556808620000,0.605,train
210729173982147,42,p6zu5jwt7r91keo6yf93cq,Qaradağ rayonu,39.95651386737279,49.30566966533661,Mapillary,1556808625000,0.617,train
310889210646244,42,p6zu5jwt7r91keo6yf93cq,Qaradağ rayonu,39.95692095401523,49.30447340011597,Mapillary,1556808630000,0.561,train
219801966275234,42,p6zu5jwt7r91keo6yf93cq,Qaradağ rayonu,39.95731570238462,49.303277134895325,Mapillary,1556808635000,0.639,train
821913895395808,42,p6zu5jwt7r91keo6yf93cq,Qaradağ rayonu,39.95771867232804,49.30205941200256,Mapillary,1556808640000,0.606,train
124308739680729,42,p6zu5jwt7r91keo6yf93cq,Qaradağ rayonu,39.95814631130355,49.30082023143768,Mapillary,1556808645000,0.591,train
142900937859153,42,p6zu5jwt7r91keo6yf93cq,Qaradağ rayonu,39.95856572385503,49.29957568645477,Mapillary,1556808650000,0.637,train
315770113402986,42,p6zu5jwt7r91keo6yf93cq,Qaradağ rayonu,39.95898102198413,49.29831504821777,Mapillary,1556808655000,0.62,train
500625537958042,42,uj27cnvw41qa1kadj4ahyl,Qaradağ rayonu,39.9634956844362,49.297767877578735,Mapillary,1485428877000,0.64,train
282601320251149,42,uj27cnvw41qa1kadj4ahyl,Qaradağ rayonu,39.963063967310205,49.29897487163544,Mapillary,1485428885276,0.629,train
829170761028654,42,uj27cnvw41qa1kadj4ahyl,Qaradağ rayonu,39.96264869397871,49.30014431476593,Mapillary,1485428893048,0.627,train
815604775750234,42,uj27cnvw41qa1kadj4ahyl,Qaradağ rayonu,39.96223341812498,49.3013083934784,Mapillary,1485428901004,0.647,train
2293178494159717,42,uj27cnvw41qa1kadj4ahyl,Qaradağ rayonu,39.96182225142849,49.30244028568268,Mapillary,1485428908939,0.615,train
744885596177540,42,uj27cnvw41qa1kadj4ahyl,Qaradağ rayonu,39.961411082259474,49.3036150932312,Mapillary,1485428917054,0.667,train
314245200054235,42,uj27cnvw41qa1kadj4ahyl,Qaradağ rayonu,39.96099168715986,49.30481672286987,Mapillary,1485428925052,0.637,train
737251523620934,42,uj27cnvw41qa1kadj4ahyl,Qaradağ rayonu,39.96056817773322,49.30605053901672,Mapillary,1485428933029,0.628,train
3908967135856235,42,uj27cnvw41qa1kadj4ahyl,Qaradağ rayonu,39.96014466568352,49.30725753307343,Mapillary,1485428941001,0.628,train
743710299646672,42,uj27cnvw41qa1kadj4ahyl,Qaradağ rayonu,39.95971292739887,49.30849134922028,Mapillary,1485428949043,0.639,train
772248606818156,42,xiqa2p6ljjuzcgpqn83tn5,Qaradağ rayonu,39.95612733841901,49.30695176124573,Mapillary,1539868672333,0.481,train
314870966846009,42,xiqa2p6ljjuzcgpqn83tn5,Qaradağ rayonu,39.956238362916594,49.30662453174591,Mapillary,1539868673332,0.475,train
